Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2014,Annual,High School Graduation,Georgia,48,70,-1.66,,
2014,Annual,High School Graduation,Hawaii,34,78,-0.45,,
2014,Annual,High School Graduation,Idaho,16,84,0.45,,
2014,Annual,High School Graduation,Illinois,22,82,0.15,,
2014,Annual,High School Graduation,Indiana,27,80,-0.15,,
2014,Annual,High School Graduation,Iowa,5,89,1.21,,
2014,Annual,High School Graduation,Kansas,5,89,1.21,,
2014,Annual,High School Graduation,Kentucky,22,82,0.15,,
2014,Annual,High School Graduation,Louisiana,46,72,-1.36,,
2014,Annual,High School Graduation,Maine,9,87,0.91,,
2014,Annual,High School Graduation,Maryland,16,84,0.45,,
2014,Annual,High School Graduation,Massachusetts,12,86,0.76,,
2014,Annual,High School Graduation,Michigan,39,77,-0.61,,
2014,Annual,High School Graduation,Minnesota,7,88,1.06,,
2014,Annual,High School Graduation,Mississippi,49,68,-1.97,,
2014,Annual,High School Graduation,Missouri,12,86,0.76,,
2014,Annual,High School Graduation,Montana,12,86,0.76,,
2014,Annual,High School Graduation,Nebraska,1,93,1.82,,
2014,Annual,High School Graduation,Nevada,50,60,-2,,
2014,Annual,High School Graduation,New Hampshire,9,87,0.91,,
2014,Annual,High School Graduation,New Jersey,9,87,0.91,,
2014,Annual,High School Graduation,New Mexico,45,74,-1.06,,
2014,Annual,High School Graduation,New York,34,78,-0.45,,
2014,Annual,High School Graduation,North Carolina,30,79,-0.3,,
2014,Annual,High School Graduation,North Dakota,4,91,1.51,,
2014,Annual,High School Graduation,Ohio,16,84,0.45,,
2014,Annual,High School Graduation,Oklahoma,30,79,-0.3,,
2014,Annual,High School Graduation,Oregon,34,78,-0.45,,
2014,Annual,High School Graduation,Pennsylvania,7,88,1.06,,
2014,Annual,High School Graduation,Rhode Island,42,76,-0.76,,
2014,Annual,High School Graduation,South Carolina,46,72,-1.36,,
2014,Annual,High School Graduation,South Dakota,20,83,0.3,,
2014,Annual,High School Graduation,Tennessee,20,83,0.3,,
2014,Annual,High School Graduation,Texas,22,82,0.15,,
2014,Annual,High School Graduation,Utah,34,78,-0.45,,
2014,Annual,High School Graduation,Vermont,1,93,1.82,,
2014,Annual,High School Graduation,Virginia,16,84,0.45,,
2014,Annual,High School Graduation,Washington,30,79,-0.3,,
2014,Annual,High School Graduation,West Virginia,27,80,-0.15,,
2014,Annual,High School Graduation,Wisconsin,3,92,1.66,,
2014,Annual,High School Graduation,Wyoming,27,80,-0.15,,
2014,Annual,High School Graduation,District of Columbia,,71,,,
2014,Annual,High School Graduation,United States,,81,,,
2014,Annual,Immunization - Adolescents,Alabama,25,65.5,-0.22,,
2014,Annual,Immunization - Adolescents,Alaska,48,52.2,-1.971,,
2014,Annual,Immunization - Adolescents,Arizona,16,69.5,0.312,,
2014,Annual,Immunization - Adolescents,Arkansas,49,47.5,-2,,
2014,Annual,Immunization - Adolescents,California,10,72.6,0.722,,
2014,Annual,Immunization - Adolescents,Colorado,22,66.6,-0.07,,
2014,Annual,Immunization - Adolescents,Connecticut,6,73.8,0.884,,
2014,Annual,Immunization - Adolescents,Delaware,9,72.6,0.726,,
2014,Annual,Immunization - Adolescents,Florida,32,63.8,-0.44,,
2014,Annual,Immunization - Adolescents,Georgia,30,64.0,-0.409,,
2014,Annual,Immunization - Adolescents,Hawaii,33,63.2,-0.519,,
2014,Annual,Immunization - Adolescents,Idaho,41,59.2,-1.051,,
2014,Annual,Immunization - Adolescents,Illinois,23,66.3,-0.106,,
2014,Annual,Immunization - Adolescents,Indiana,7,72.9,0.761,,
2014,Annual,Immunization - Adolescents,Iowa,35,61.7,-0.717,,
2014,Annual,Immunization - Adolescents,Kansas,47,53.8,-1.755,,
2014,Annual,Immunization - Adolescents,Kentucky,37,60.8,-0.836,,
2014,Annual,Immunization - Adolescents,Louisiana,11,72.6,0.717,,
2014,Annual,Immunization - Adolescents,Maine,21,66.7,-0.062,,
2014,Annual,Immunization - Adolescents,Maryland,28,64.9,-0.299,,
2014,Annual,Immunization - Adolescents,Massachusetts,4,74.6,0.985,,
2014,Annual,Immunization - Adolescents,Michigan,18,68.7,0.211,,
2014,Annual,Immunization - Adolescents,Minnesota,26,65.1,-0.268,,
2014,Annual,Immunization - Adolescents,Mississippi,50,45.2,-2,,
2014,Annual,Immunization - Adolescents,Missouri,43,57.0,-1.337,,
2014,Annual,Immunization - Adolescents,Montana,45,54.7,-1.637,,
2014,Annual,Immunization - Adolescents,Nebraska,19,68.4,0.163,,
2014,Annual,Immunization - Adolescents,Nevada,39,59.9,-0.955,,
2014,Annual,Immunization - Adolescents,New Hampshire,5,74.5,0.972,,
2014,Annual,Immunization - Adolescents,New Jersey,15,69.6,0.321,,
2014,Annual,Immunization - Adolescents,New Mexico,20,66.9,-0.026,,
2014,Annual,Immunization - Adolescents,New York,8,72.7,0.739,,
2014,Annual,Immunization - Adolescents,North Carolina,27,64.9,-0.299,,
2014,Annual,Immunization - Adolescents,North Dakota,2,76.6,1.249,,
2014,Annual,Immunization - Adolescents,Ohio,34,62.9,-0.563,,
2014,Annual,Immunization - Adolescents,Oklahoma,39,59.9,-0.955,,
2014,Annual,Immunization - Adolescents,Oregon,31,63.9,-0.422,,
2014,Annual,Immunization - Adolescents,Pennsylvania,3,75.4,1.091,,
2014,Annual,Immunization - Adolescents,Rhode Island,1,81.3,1.874,,
2014,Annual,Immunization - Adolescents,South Carolina,38,60.4,-0.884,,
2014,Annual,Immunization - Adolescents,South Dakota,46,54.7,-1.645,,
2014,Annual,Immunization - Adolescents,Tennessee,36,61.2,-0.779,,
2014,Annual,Immunization - Adolescents,Texas,13,70.9,0.493,,
2014,Annual,Immunization - Adolescents,Utah,44,55.9,-1.483,,
2014,Annual,Immunization - Adolescents,Vermont,12,71.2,0.541,,
2014,Annual,Immunization - Adolescents,Virginia,42,58.5,-1.144,,
2014,Annual,Immunization - Adolescents,Washington,14,70.2,0.4,,
2014,Annual,Immunization - Adolescents,West Virginia,29,64.1,-0.396,,
2014,Annual,Immunization - Adolescents,Wisconsin,17,69.3,0.282,,
2014,Annual,Immunization - Adolescents,Wyoming,24,65.8,-0.172,,
2014,Annual,Immunization - Adolescents,United States,,67.1,,,
2014,Annual,Immunization - Adolescents,District of Columbia,,68.2,,,
2014,Annual,Immunization - Children,Alabama,6,77,1.299,84.8,69.2
2014,Annual,Immunization - Children,Alaska,46,63.9,-1.279,70.7,57.1
2014,Annual,Immunization - Children,Arizona,45,65.1,-1.043,72.8,57.4
2014,Annual,Immunization - Children,Arkansas,50,57.1,-2,66,48.2
2014,Annual,Immunization - Children,California,28,69.3,-0.217,77.1,61.5
2014,Annual,Immunization - Children,Colorado,29,69.2,-0.236,76.1,62.3
2014,Annual,Immunization - Children,Connecticut,5,78.2,1.535,85,71.4
2014,Annual,Immunization - Children,Delaware,21,71.8,0.276,78.4,65.2
2014,Annual,Immunization - Children,Florida,24,70,-0.079,78.7,61.3
2014,Annual,Immunization - Children,Georgia,27,69.8,-0.118,79.6,60
2014,Annual,Immunization - Children,Hawaii,40,66.5,-0.768,74.7,58.3
2014,Annual,Immunization - Children,Idaho,23,70.2,-0.039,77.1,63.3
2014,Annual,Immunization - Children,Illinois,38,66.8,-0.709,72.1,61.5
2014,Annual,Immunization - Children,Indiana,33,68.5,-0.374,75.2,61.8
2014,Annual,Immunization - Children,Iowa,4,78.3,1.555,85,71.6
2014,Annual,Immunization - Children,Kansas,32,68.7,-0.335,75.8,61.6
2014,Annual,Immunization - Children,Kentucky,16,72.7,0.453,80.7,64.7
2014,Annual,Immunization - Children,Louisiana,31,69.1,-0.256,76.6,61.6
2014,Annual,Immunization - Children,Maine,35,68,-0.472,75.5,60.5
2014,Annual,Immunization - Children,Maryland,7,75.8,1.063,83.8,67.8
2014,Annual,Immunization - Children,Massachusetts,3,78.5,1.594,85.1,71.9
2014,Annual,Immunization - Children,Michigan,24,70,-0.079,77.4,62.6
2014,Annual,Immunization - Children,Minnesota,12,74.1,0.728,81.9,66.3
2014,Annual,Immunization - Children,Mississippi,11,74.6,0.827,82.3,66.9
2014,Annual,Immunization - Children,Missouri,36,67.9,-0.492,75.6,60.2
2014,Annual,Immunization - Children,Montana,44,65.4,-0.984,73.5,57.3
2014,Annual,Immunization - Children,Nebraska,2,79,1.693,84.9,73.1
2014,Annual,Immunization - Children,Nevada,49,60.6,-1.929,67,54.2
2014,Annual,Immunization - Children,New Hampshire,10,74.9,0.886,81.7,68.1
2014,Annual,Immunization - Children,New Jersey,14,72.9,0.492,79.7,66.1
2014,Annual,Immunization - Children,New Mexico,42,65.7,-0.925,72.9,58.5
2014,Annual,Immunization - Children,New York,18,72.2,0.354,77.2,67.2
2014,Annual,Immunization - Children,North Carolina,19,72,0.315,79.5,64.5
2014,Annual,Immunization - Children,North Dakota,19,72,0.315,78.2,65.8
2014,Annual,Immunization - Children,Ohio,48,61.7,-1.712,69.2,54.2
2014,Annual,Immunization - Children,Oklahoma,47,62.7,-1.516,69,56.4
2014,Annual,Immunization - Children,Oregon,39,66.6,-0.748,73.1,60.1
2014,Annual,Immunization - Children,Pennsylvania,8,75.5,1.004,80.7,70.3
2014,Annual,Immunization - Children,Rhode Island,1,82.1,2,88.8,75.4
2014,Annual,Immunization - Children,South Carolina,40,66.5,-0.768,74.8,58.2
2014,Annual,Immunization - Children,South Dakota,13,73.8,0.669,81.5,66.1
2014,Annual,Immunization - Children,Tennessee,33,68.5,-0.374,75.3,61.7
2014,Annual,Immunization - Children,Texas,17,72.5,0.413,77.5,67.5
2014,Annual,Immunization - Children,Utah,9,75.2,0.945,81.3,69.1
2014,Annual,Immunization - Children,Vermont,37,66.9,-0.689,73.5,60.3
2014,Annual,Immunization - Children,Virginia,29,69.2,-0.236,69.2,69.2
2014,Annual,Immunization - Children,Washington,22,70.8,0.079,78.6,63
2014,Annual,Immunization - Children,West Virginia,43,65.5,-0.964,73.4,57.6
2014,Annual,Immunization - Children,Wisconsin,15,72.8,0.472,79.9,65.7
2014,Annual,Immunization - Children,Wyoming,24,70,-0.079,77.7,62.3
2014,Annual,Immunization - Children,United States,,70.4,,71.9,68.9
2014,Annual,Immunization - Children,District of Columbia,,76.9,,84.1,69.7
2014,Annual,Immunization Dtap,Alabama,17,87.3,0.19,91.8,82.8
2014,Annual,Immunization Dtap,Alaska,47,74.3,-1.709,80.1,68.5
2014,Annual,Immunization Dtap,Arizona,29,84.4,-0.234,89.4,79.4
2014,Annual,Immunization Dtap,Arkansas,44,77.7,-1.213,83,72.4
2014,Annual,Immunization Dtap,California,8,91.1,0.745,95.5,86.7
2014,Annual,Immunization Dtap,Colorado,18,87.1,0.161,91.5,82.7
2014,Annual,Immunization Dtap,Connecticut,9,90.8,0.701,95.1,86.5
2014,Annual,Immunization Dtap,Delaware,29,84.4,-0.234,89,79.8
2014,Annual,Immunization Dtap,Florida,27,84.8,-0.175,90.2,79.4
2014,Annual,Immunization Dtap,Georgia,37,82,-0.584,88.6,75.4
2014,Annual,Immunization Dtap,Hawaii,40,80.2,-0.847,85.6,74.8
2014,Annual,Immunization Dtap,Idaho,46,74.6,-1.666,81.2,68
2014,Annual,Immunization Dtap,Illinois,20,86.2,0.029,90.4,82
2014,Annual,Immunization Dtap,Indiana,10,90.6,0.672,93.9,87.3
2014,Annual,Immunization Dtap,Iowa,42,79.6,-0.935,84.6,74.6
2014,Annual,Immunization Dtap,Kansas,28,84.6,-0.205,89.5,79.7
2014,Annual,Immunization Dtap,Kentucky,29,84.4,-0.234,89.5,79.3
2014,Annual,Immunization Dtap,Louisiana,16,87.9,0.278,92.4,83.4
2014,Annual,Immunization Dtap,Maine,36,83,-0.438,87.7,78.3
2014,Annual,Immunization Dtap,Maryland,35,83.2,-0.409,89.4,77
2014,Annual,Immunization Dtap,Massachusetts,3,94.9,1.3,97.5,92.3
2014,Annual,Immunization Dtap,Michigan,39,81,-0.731,86.2,75.8
2014,Annual,Immunization Dtap,Minnesota,7,91.4,0.789,95.2,87.6
2014,Annual,Immunization Dtap,Mississippi,50,60.2,-2,66.9,53.5
2014,Annual,Immunization Dtap,Missouri,38,81.5,-0.657,86.9,76.1
2014,Annual,Immunization Dtap,Montana,33,84.3,-0.248,89.4,79.2
2014,Annual,Immunization Dtap,Nebraska,23,86.1,0.015,90.8,81.4
2014,Annual,Immunization Dtap,Nevada,15,88.3,0.336,92.4,84.2
2014,Annual,Immunization Dtap,New Hampshire,4,94.7,1.271,97.6,91.8
2014,Annual,Immunization Dtap,New Jersey,26,85.5,-0.073,90.8,80.2
2014,Annual,Immunization Dtap,New Mexico,25,85.6,-0.058,90.1,81.1
2014,Annual,Immunization Dtap,New York,13,89.5,0.511,92.4,86.6
2014,Annual,Immunization Dtap,North Carolina,14,89.4,0.497,93.4,85.4
2014,Annual,Immunization Dtap,North Dakota,2,95,1.315,97.9,92.1
2014,Annual,Immunization Dtap,Ohio,29,84.4,-0.234,89.3,79.5
2014,Annual,Immunization Dtap,Oklahoma,43,78.1,-1.154,83,73.2
2014,Annual,Immunization Dtap,Oregon,19,87,0.146,91.3,82.7
2014,Annual,Immunization Dtap,Pennsylvania,11,89.9,0.57,93.4,86.4
2014,Annual,Immunization Dtap,Rhode Island,1,95.5,1.388,98.4,92.6
2014,Annual,Immunization Dtap,South Carolina,48,71.9,-2,78.5,65.3
2014,Annual,Immunization Dtap,South Dakota,49,70,-2,76.4,63.6
2014,Annual,Immunization Dtap,Tennessee,41,80,-0.877,85.4,74.6
2014,Annual,Immunization Dtap,Texas,23,86.1,0.015,89.7,82.5
2014,Annual,Immunization Dtap,Utah,20,86.2,0.029,91.1,81.3
2014,Annual,Immunization Dtap,Vermont,6,91.8,0.847,95.5,88.1
2014,Annual,Immunization Dtap,Virginia,34,83.6,-0.351,90.1,77.1
2014,Annual,Immunization Dtap,Washington,20,86.2,0.029,91.2,81.2
2014,Annual,Immunization Dtap,West Virginia,45,76.7,-1.359,82.3,71.1
2014,Annual,Immunization Dtap,Wisconsin,12,89.6,0.526,93.8,85.4
2014,Annual,Immunization Dtap,Wyoming,5,92.3,0.92,95.3,89.3
2014,Annual,Immunization Dtap,United States,,86,,86.9,85.1
2014,Annual,Immunization Dtap,District of Columbia,,83.1,,91.4,74.8
2014,Annual,Immunization HPV female,Alabama,19,39.6,0.265,48.6,30.6
2014,Annual,Immunization HPV female,Alaska,45,27.1,-1.391,35.3,18.9
2014,Annual,Immunization HPV female,Arizona,26,37.4,-0.027,46.6,28.2
2014,Annual,Immunization HPV female,Arkansas,48,24.4,-1.749,32.4,16.4
2014,Annual,Immunization HPV female,California,4,45.8,1.087,46,45.6
2014,Annual,Immunization HPV female,Colorado,22,39.1,0.199,47.8,30.4
2014,Annual,Immunization HPV female,Connecticut,18,40.1,0.331,49.2,31
2014,Annual,Immunization HPV female,Delaware,2,51.7,1.868,60.6,42.8
2014,Annual,Immunization HPV female,Florida,34,34.3,-0.437,44.1,24.5
2014,Annual,Immunization HPV female,Georgia,37,33.2,-0.583,42.7,23.7
2014,Annual,Immunization HPV female,Hawaii,33,34.4,-0.424,43.9,24.9
2014,Annual,Immunization HPV female,Idaho,40,31.3,-0.835,40.9,21.7
2014,Annual,Immunization HPV female,Illinois,35,33.8,-0.504,41,26.6
2014,Annual,Immunization HPV female,Indiana,31,34.6,-0.398,42.3,26.9
2014,Annual,Immunization HPV female,Iowa,14,41.9,0.57,50.7,33.1
2014,Annual,Immunization HPV female,Kansas,49,21.0,-2,29.2,12.8
2014,Annual,Immunization HPV female,Kentucky,46,26.8,-1.431,35.3,18.3
2014,Annual,Immunization HPV female,Louisiana,12,42.1,0.596,51.9,32.3
2014,Annual,Immunization HPV female,Maine,4,45.8,1.087,54.6,37
2014,Annual,Immunization HPV female,Maryland,36,33.4,-0.557,34.1,32.7
2014,Annual,Immunization HPV female,Massachusetts,21,39.3,0.225,47.7,30.9
2014,Annual,Immunization HPV female,Michigan,32,34.5,-0.411,43.9,25.1
2014,Annual,Immunization HPV female,Minnesota,25,37.6,0,46.6,28.6
2014,Annual,Immunization HPV female,Mississippi,47,25.2,-1.643,33.8,16.6
2014,Annual,Immunization HPV female,Missouri,41,28.8,-1.166,37.8,19.8
2014,Annual,Immunization HPV female,Montana,42,28.3,-1.232,36.4,20.2
2014,Annual,Immunization HPV female,Nebraska,15,41.5,0.517,50.6,32.4
2014,Annual,Immunization HPV female,Nevada,44,27.4,-1.352,35.7,19.1
2014,Annual,Immunization HPV female,New Hampshire,9,43.2,0.742,51.8,34.6
2014,Annual,Immunization HPV female,New Jersey,39,31.4,-0.822,40.6,22.2
2014,Annual,Immunization HPV female,New Mexico,8,44.3,0.888,53.5,35.1
2014,Annual,Immunization HPV female,New York,6,45.4,1.034,52,38.8
2014,Annual,Immunization HPV female,North Carolina,38,32.8,-0.636,41.9,23.7
2014,Annual,Immunization HPV female,North Dakota,16,41.1,0.464,50.2,32
2014,Annual,Immunization HPV female,Ohio,30,35.0,-0.345,43.8,26.2
2014,Annual,Immunization HPV female,Oklahoma,29,35.4,-0.292,43.7,27.1
2014,Annual,Immunization HPV female,Oregon,20,39.5,0.252,48.3,30.7
2014,Annual,Immunization HPV female,Pennsylvania,3,45.9,1.1,54,37.8
2014,Annual,Immunization HPV female,Rhode Island,1,56.5,2,65.8,47.2
2014,Annual,Immunization HPV female,South Carolina,17,40.7,0.411,41.1,40.3
2014,Annual,Immunization HPV female,South Dakota,11,42.3,0.623,51.9,32.7
2014,Annual,Immunization HPV female,Tennessee,28,35.9,-0.225,45,26.8
2014,Annual,Immunization HPV female,Texas,23,38.9,0.172,46.3,31.5
2014,Annual,Immunization HPV female,Utah,50,20.5,-2,28.3,12.7
2014,Annual,Immunization HPV female,Vermont,10,42.7,0.676,51.8,33.6
2014,Annual,Immunization HPV female,Virginia,43,27.6,-1.325,28.2,27
2014,Annual,Immunization HPV female,Washington,7,45.3,1.02,55.1,35.5
2014,Annual,Immunization HPV female,West Virginia,24,38.4,0.106,47.4,29.4
2014,Annual,Immunization HPV female,Wisconsin,27,36.8,-0.106,45.8,27.8
2014,Annual,Immunization HPV female,Wyoming,12,42.1,0.596,51.4,32.8
2014,Annual,Immunization HPV female,United States,,37.6,,39.5,35.7
2014,Annual,Immunization HPV female,District of Columbia,,30.2,,32.5,27.9
2014,Annual,Immunization MCV4,Alabama,32,69.5,-0.649,75.5,63.5
2014,Annual,Immunization MCV4,Alaska,46,55.2,-1.768,61.7,48.7
2014,Annual,Immunization MCV4,Arizona,11,86.7,0.696,91.3,82.1
2014,Annual,Immunization MCV4,Arkansas,50,40.4,-2,46.9,33.9
2014,Annual,Immunization MCV4,California,16,80.9,0.242,86.6,75.2
2014,Annual,Immunization MCV4,Colorado,25,73.6,-0.329,79.2,68
2014,Annual,Immunization MCV4,Connecticut,6,90.6,1.001,94.8,86.4
2014,Annual,Immunization MCV4,Delaware,14,81.8,0.313,86.9,76.7
2014,Annual,Immunization MCV4,Florida,27,72.3,-0.43,78.7,65.9
2014,Annual,Immunization MCV4,Georgia,23,76.9,-0.07,83.9,69.9
2014,Annual,Immunization MCV4,Hawaii,24,75,-0.219,81,69
2014,Annual,Immunization MCV4,Idaho,28,71.6,-0.485,78.6,64.6
2014,Annual,Immunization MCV4,Illinois,18,79,0.094,83.5,74.5
2014,Annual,Immunization MCV4,Indiana,2,93.5,1.228,96.2,90.8
2014,Annual,Immunization MCV4,Iowa,41,63.6,-1.111,69.5,57.7
2014,Annual,Immunization MCV4,Kansas,45,55.9,-1.713,62.7,49.1
2014,Annual,Immunization MCV4,Kentucky,29,71.2,-0.516,77.5,64.9
2014,Annual,Immunization MCV4,Louisiana,9,87.7,0.774,92.1,83.3
2014,Annual,Immunization MCV4,Maine,29,71.2,-0.516,76.8,65.6
2014,Annual,Immunization MCV4,Maryland,20,78,0.016,84.6,71.4
2014,Annual,Immunization MCV4,Massachusetts,8,89.6,0.923,93.2,86
2014,Annual,Immunization MCV4,Michigan,5,90.7,1.009,94.6,86.8
2014,Annual,Immunization MCV4,Minnesota,36,66.3,-0.9,72.5,60.1
2014,Annual,Immunization MCV4,Mississippi,49,50.1,-2,57,43.2
2014,Annual,Immunization MCV4,Missouri,44,60.7,-1.338,67.8,53.6
2014,Annual,Immunization MCV4,Montana,48,51.6,-2,58.2,45
2014,Annual,Immunization MCV4,Nebraska,21,77.5,-0.023,82.7,72.3
2014,Annual,Immunization MCV4,Nevada,40,64,-1.079,70.1,57.9
2014,Annual,Immunization MCV4,New Hampshire,12,85.6,0.61,90,81.2
2014,Annual,Immunization MCV4,New Jersey,4,91.8,1.095,95.9,87.7
2014,Annual,Immunization MCV4,New Mexico,31,70.9,-0.54,76.5,65.3
2014,Annual,Immunization MCV4,New York,13,83.3,0.43,86.7,79.9
2014,Annual,Immunization MCV4,North Carolina,26,72.4,-0.422,78.1,66.7
2014,Annual,Immunization MCV4,North Dakota,1,93.7,1.244,96.9,90.5
2014,Annual,Immunization MCV4,Ohio,33,69.2,-0.673,75.3,63.1
2014,Annual,Immunization MCV4,Oklahoma,37,66.2,-0.907,71.6,60.8
2014,Annual,Immunization MCV4,Oregon,38,65.3,-0.978,71.1,59.5
2014,Annual,Immunization MCV4,Pennsylvania,7,90.4,0.986,94,86.8
2014,Annual,Immunization MCV4,Rhode Island,3,92,1.111,95.5,88.5
2014,Annual,Immunization MCV4,South Carolina,34,68.7,-0.712,75.3,62.1
2014,Annual,Immunization MCV4,South Dakota,47,51.7,-2,58.4,45
2014,Annual,Immunization MCV4,Tennessee,35,67.8,-0.782,73.9,61.7
2014,Annual,Immunization MCV4,Texas,10,87.6,0.767,91.1,84.1
2014,Annual,Immunization MCV4,Utah,43,61,-1.314,67.7,54.3
2014,Annual,Immunization MCV4,Vermont,17,79.2,0.11,84.5,73.9
2014,Annual,Immunization MCV4,Virginia,39,64.2,-1.064,72.7,55.7
2014,Annual,Immunization MCV4,Washington,18,79,0.094,84.6,73.4
2014,Annual,Immunization MCV4,West Virginia,22,77.3,-0.039,82.8,71.8
2014,Annual,Immunization MCV4,Wisconsin,15,81.4,0.282,86.3,76.5
2014,Annual,Immunization MCV4,Wyoming,42,63.1,-1.15,69.3,56.9
2014,Annual,Immunization MCV4,United States,,77.8,,78.9,76.7
2014,Annual,Immunization MCV4,District of Columbia,,91.3,,98.3,84.3
2014,Annual,Income Disparity,Alabama,35,0.475,,,
2014,Annual,Income Disparity,Alaska,1,0.408,,,
2014,Annual,Income Disparity,Arizona,31,0.468,,,
2014,Annual,Income Disparity,Arkansas,32,0.469,,,
2014,Annual,Income Disparity,California,47,0.49,,,
2014,Annual,Income Disparity,Colorado,22,0.461,,,
2014,Annual,Income Disparity,Connecticut,49,0.499,,,
2014,Annual,Income Disparity,Delaware,12,0.451,,,
2014,Annual,Income Disparity,Florida,44,0.484,,,
2014,Annual,Income Disparity,Georgia,44,0.484,,,
2014,Annual,Income Disparity,Hawaii,6,0.44,,,
2014,Annual,Income Disparity,Idaho,4,0.438,,,
2014,Annual,Income Disparity,Illinois,43,0.482,,,
2014,Annual,Income Disparity,Indiana,16,0.455,,,
2014,Annual,Income Disparity,Iowa,7,0.443,,,
2014,Annual,Income Disparity,Kansas,20,0.459,,,
2014,Annual,Income Disparity,Kentucky,34,0.472,,,
2014,Annual,Income Disparity,Louisiana,48,0.491,,,
2014,Annual,Income Disparity,Maine,13,0.453,,,
2014,Annual,Income Disparity,Maryland,18,0.456,,,
2014,Annual,Income Disparity,Massachusetts,44,0.484,,,
2014,Annual,Income Disparity,Michigan,26,0.464,,,
2014,Annual,Income Disparity,Minnesota,11,0.446,,,
2014,Annual,Income Disparity,Mississippi,40,0.479,,,
2014,Annual,Income Disparity,Missouri,22,0.461,,,
2014,Annual,Income Disparity,Montana,24,0.462,,,
2014,Annual,Income Disparity,Nebraska,9,0.445,,,
2014,Annual,Income Disparity,Nevada,14,0.454,,,
2014,Annual,Income Disparity,New Hampshire,5,0.439,,,
2014,Annual,Income Disparity,New Jersey,41,0.48,,,
2014,Annual,Income Disparity,New Mexico,36,0.476,,,
2014,Annual,Income Disparity,New York,50,0.51,,,
2014,Annual,Income Disparity,North Carolina,37,0.477,,,
2014,Annual,Income Disparity,North Dakota,16,0.455,,,
2014,Annual,Income Disparity,Ohio,27,0.465,,,
2014,Annual,Income Disparity,Oklahoma,24,0.462,,,
2014,Annual,Income Disparity,Oregon,21,0.46,,,
2014,Annual,Income Disparity,Pennsylvania,33,0.47,,,
2014,Annual,Income Disparity,Rhode Island,37,0.477,,,
2014,Annual,Income Disparity,South Carolina,29,0.467,,,
2014,Annual,Income Disparity,South Dakota,7,0.443,,,
2014,Annual,Income Disparity,Tennessee,39,0.478,,,
2014,Annual,Income Disparity,Texas,42,0.481,,,
2014,Annual,Income Disparity,Utah,3,0.426,,,
2014,Annual,Income Disparity,Vermont,14,0.454,,,
2014,Annual,Income Disparity,Virginia,29,0.467,,,
2014,Annual,Income Disparity,Washington,19,0.457,,,
2014,Annual,Income Disparity,West Virginia,27,0.465,,,
2014,Annual,Income Disparity,Wisconsin,9,0.445,,,
2014,Annual,Income Disparity,Wyoming,2,0.418,,,
2014,Annual,Income Disparity,United States,,0.481,,,
2014,Annual,Income Disparity,District of Columbia,,0.532,,,
2014,Annual,Income Disparity Ratio,Alabama,8,5.18,0.54,,
